LFQ intensity Nev7	LFQ intensity Nev4	LFQ intensity Nev10	LFQ intensity Nev6	LFQ intensity Mel10	LFQ intensity Mel8	LFQ intensity Nev1	LFQ intensity Mel14	LFQ intensity Mel6	LFQ intensity Mel1	LFQ intensity Mel11	LFQ intensity Mel5	LFQ intensity Nev8	LFQ intensity Mel9	LFQ intensity Nev14	LFQ intensity Mel2	LFQ intensity Nev2	LFQ intensity Nev12	LFQ intensity Nev9	LFQ intensity Nev11	LFQ intensity Mel13	LFQ intensity Mel3	LFQ intensity Mel7	LFQ intensity Nev5	LFQ intensity Mel4	LFQ intensity Mel12	LFQ intensity Nev3	LFQ intensity Nev13	Library indices	Majority library index	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
16.6571788787842	16.1774005889893	18.1608371734619	16.8652019500732	16.1724281311035	17.1514530181885	16.8579330444336	17.8598747253418	17.5497703552246	18.136661529541	12.9178142547607	17.1567935943604	16.544225692749	15.7043361663818	17.1253528594971	14.916672706604	18.5568943023682	16.4451923370361	15.4954805374146	16.4270343780518	17.1810741424561	18.4445934295654	16.9524230957031	16.2770519256592	14.4140243530273	16.5162696838379	17.0513362884521	12.5944719314575	0	0				9606	12	12	12	21.6	21.6	21.6	67.942	0	25.384	8319700	33	204	A0A2R8YCS7;Q9Y3Z3;Q9Y3Z3-3;Q9Y3Z3-4;A0A2R8YD90;A0A2R8YF51;A0A2R8Y5D2;A0A804HL67;A0A2R8Y586;A0A2R8YG48;A0A2R8Y7R5;A0A2R8Y755;A0A2R8YFV6	A0A2R8YCS7;Q9Y3Z3;Q9Y3Z3-3;Q9Y3Z3-4;A0A2R8YD90;A0A2R8YF51;A0A2R8Y5D2	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	SAMHD1	489
19.77370262146	20.4069652557373	19.9751930236816	12.0403680801392	20.4898357391357	20.3915252685547	17.8077583312988	21.6740913391113	20.6935348510742	19.7343330383301	19.9305725097656	21.8908195495605	20.4118328094482	20.4874820709229	19.293966293335	20.2268218994141	20.6629257202148	19.2307891845703	19.338996887207	19.939338684082	20.5173969268799	20.1760902404785	21.5345001220703	18.1838874816895	20.0537776947021	19.9474945068359	22.2743797302246	11.5600967407227	0	0				9606	7	7	7	20.6	20.6	20.6	50.889	0	14.682	92415000	18	143	A0A2R8YGD1;A0A2R8YD45;A0A804HJ17;O14773-2;O14773;A0A2R8Y7U1;A0A2R8YDY1;A0A2R8Y7I4	A0A2R8YGD1;A0A2R8YD45;A0A804HJ17;O14773-2;O14773;A0A2R8Y7U1	Tripeptidyl-peptidase 1	TPP1	490
15.0447778701782	15.7830238342285	15.5209865570068	14.2160634994507	16.5784473419189	15.9471578598022	13.2010517120361	16.4500198364258	17.2558040618896	15.2690534591675	15.3171300888062	17.7710762023926	15.3274126052856	16.5338172912598	14.6441946029663	16.5316562652588	16.6995449066162	15.1203594207764	15.0546894073486	12.9329805374146	15.878098487854	17.6702404022217	15.335355758667	14.6443634033203	15.4354095458984	15.6857347488403	15.874044418335	12.3663024902344	0	0				9606	9	9	9	15.2	15.2	15.2	79.685	0	21.386	4260600	42	179	P51659;E7EPL9;A0A804HK65;A0A2R8YD50;A0A804HKU2;E7ER27;P51659-2;P51659-3;A0A2R8YDT8;A0A2R8YF45;A0A804HIR1;A0A2R8Y7L2;E7ET17;A0A804HLJ0;A0A2R8YEG2;A0A804HK88;A0A804HKT2;A0A804HIG8;A0A2R8Y7W2;A0A804HKB5	P51659;E7EPL9;A0A804HK65;A0A2R8YD50;A0A804HKU2;E7ER27;P51659-2;P51659-3;A0A2R8YDT8;A0A2R8YF45;A0A804HIR1	Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2	HSD17B4	491
13.7082214355469	14.9551048278809	14.5508670806885	14.3152198791504	13.9370059967041	12.7139663696289	13.7422037124634	15.1102390289307	14.7093534469604	13.0023889541626	13.7823839187622	14.4758796691895	13.3006381988525	14.5960149765015	13.0978012084961	13.276894569397	14.6367378234863	12.9173202514648	13.3649549484253	12.4195928573608	14.9160194396973	15.5365505218506	14.7043895721436	12.4259176254272	13.7100534439087	14.2766332626343	15.6928882598877	12.702091217041	0	0				9606	7	7	7	3.9	3.9	3.9	251.31	0	12.631	828550	113	87	A0A2R8YD85;Q96BY6-3;Q96BY6;H0YFC5;H7C0I3;A0A8V8TLD7;A0A8V8TLG2;A0A8V8TLW2;Q96BY6-2	A0A2R8YD85;Q96BY6-3;Q96BY6	Dedicator of cytokinesis protein 10	DOCK10	492
14.9602737426758	16.5469703674316	15.5704193115234	15.9444379806519	17.9136848449707	16.4802532196045	15.1864242553711	17.4328193664551	18.1988277435303	16.9647693634033	17.229663848877	17.7951908111572	14.5864877700806	17.7163906097412	15.2173519134521	17.5162239074707	16.2380867004395	15.1809968948364	16.0181789398193	15.5112581253052	17.894510269165	18.9458103179932	18.6275978088379	12.1185998916626	17.3531131744385	17.1174602508545	17.5349559783936	11.6431760787964	0	0				9606	16	16	2	18	18	2	115.88	0	33.039	6968000	56	158	O60313-2;O60313;A0A2R8YDM2;O60313-10;C9JMB8;O60313-11;O60313-9;O60313-13;E5KLJ9;A0A2R8Y3X5;A0A2R8YFD1;A0A2R8YGE5;A0A2R8YD53;A0A2R8Y4Q3;A0A2R8Y4G4;H7C141;A0A2R8YE54;A0A2R8Y5G3;C9JY58	O60313-2;O60313;A0A2R8YDM2;O60313-10;C9JMB8;O60313-11;O60313-9;O60313-13;E5KLJ9;A0A2R8Y3X5;A0A2R8YFD1;A0A2R8YGE5	Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1	OPA1	496
18.386417388916	18.8649291992188	18.9109935760498	18.6767635345459	19.9266700744629	18.0378894805908	17.893087387085	19.0698852539063	19.1514282226563	18.2910442352295	18.0467624664307	19.7987060546875	18.0825958251953	19.0667877197266	18.035530090332	18.7311859130859	19.3888378143311	18.5964527130127	18.342212677002	18.7011032104492	19.3934116363525	19.1130905151367	19.4733009338379	10.8898191452026	19.3280124664307	19.0685997009277	19.6645755767822	12.0054035186768	0	0				9606	5	5	5	37.9	37.9	37.9	19.968	0	11.953	20145000	9	103	A0A2R8YEM3;E7EQV9;P61313;E7ENU7;E7EX53;A0A2R8Y738;P61313-2	A0A2R8YEM3;E7EQV9;P61313;E7ENU7;E7EX53;A0A2R8Y738	Ribosomal protein L15;60S ribosomal protein L15	RPL15	501
12.4612302780151	13.6262798309326	13.4735727310181	12.807487487793	16.5544242858887	12.5182857513428	12.7481107711792	15.7778463363647	15.3969058990479	13.6889057159424	11.8319520950317	15.1738328933716	11.7179737091064	13.4944038391113	14.0787343978882	14.6693830490112	16.4182472229004	13.4099445343018	13.485710144043	13.7476892471313	14.7382507324219	15.7012252807617	14.1387519836426	12.9405498504639	15.0932111740112	13.8074560165405	15.5678377151489	11.40700340271	0	0				9606	5	5	5	10.4	10.4	10.4	61.238	0.00047237	8.8769	710510	32	49	H3BMM5;A0A2R8YF87;Q96AX1;F5H6Y0;F5H2X5	H3BMM5;A0A2R8YF87;Q96AX1;F5H6Y0	Vacuolar protein sorting-associated protein 33A	VPS33A	504
17.6790676116943	18.1497669219971	17.4884052276611	17.5980529785156	20.1039276123047	17.7383289337158	16.9057159423828	18.2712078094482	19.1458930969238	16.8975849151611	17.6106491088867	18.7203044891357	17.7543392181396	18.0095233917236	17.1301879882813	17.8243255615234	17.8036651611328	17.0844135284424	17.1744575500488	17.1115627288818	18.9047470092773	18.8667106628418	18.2581520080566	16.0497417449951	18.4123306274414	17.3474140167236	19.4788017272949	15.0614137649536	0	0				9606	14	14	14	28.3	28.3	28.3	64.324	0	31.182	44871000	29	303	P06744-2;P06744;A0A2U3TZU2;K7EQ48;A0A2R8Y6C7;A0A0J9YYH3;A0A0J9YX90;A0A0J9YXP8;K7EPY4;K7ERC6;K7EP41;K7ENA0;A0A0J9YXM3;K7ELR7;A0A2R8YF08;K7ERK8;A0A0J9YXH9;K7EIL4;A0A0J9YYI8	P06744-2;P06744;A0A2U3TZU2;K7EQ48;A0A2R8Y6C7;A0A0J9YYH3;A0A0J9YX90;A0A0J9YXP8;K7EPY4	Glucose-6-phosphate isomerase	GPI	514
17.2650833129883	18.2452087402344	17.266731262207	16.4695472717285	17.4819564819336	13.7440071105957	13.2878284454346	17.3515605926514	15.3281488418579	12.8665914535522	16.2925910949707	16.2498722076416	13.4074897766113	16.8246364593506	12.8665227890015	16.0318298339844	13.409517288208	15.9406576156616	13.550892829895	15.1647109985352	17.3526821136475	19.0478534698486	18.7498302459717	14.7584838867188	17.2023735046387	16.8619346618652	18.3364276885986	11.5155611038208	0	0				9606	6	6	6	37.5	37.5	37.5	15.136	0	13.384	5929300	8	79	P56556;A0A2Y9D025;R4GN43	P56556;A0A2Y9D025;R4GN43	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	NDUFA6	518
14.9539232254028	15.9543552398682	13.6901073455811	13.8977508544922	16.7941112518311	12.6531658172607	14.0622987747192	15.6653909683228	15.7650270462036	13.4457912445068	14.1760740280151	15.5023031234741	12.7111291885376	13.5612878799438	14.6887969970703	15.5028629302979	15.3161401748657	15.0602312088013	13.6269636154175	12.0506362915039	16.5957527160645	16.1435222625732	16.0514430999756	13.7527990341187	15.7644567489624	16.3963871002197	16.125150680542	12.7293710708618	0	0				9606	9	9	9	9.5	9.5	9.5	149.92	0	18.082	1453000	67	104	A0A384DVU0;Q8IY17-2;Q8IY17-3;Q8IY17;Q8IY17-5;M0R2C2;M0QYT1;A0A2R8Y7E1	A0A384DVU0;Q8IY17-2;Q8IY17-3;Q8IY17;Q8IY17-5	Neuropathy target esterase	PNPLA6	520
13.0607233047485	13.7861433029175	13.1045560836792	12.3909244537354	16.2100429534912	13.5018367767334	12.8164377212524	15.3870077133179	15.6046686172485	13.3764142990112	12.1463441848755	16.6122341156006	12.3611125946045	14.7807960510254	13.3784694671631	13.8183822631836	13.0699024200439	14.0063982009888	12.6782083511353	12.5057754516602	15.1020164489746	16.3241806030273	14.9461469650269	12.3559350967407	15.0074214935303	15.5984306335449	13.4468746185303	12.621470451355	0	0				9606	8	8	5	15.6	15.6	10.6	63.723	0	17.21	836980	28	57	A0A3B3IRI2;P17812;A0A8Q3WL40;A0A3B3IRQ8;A0A3B3ITF6;A0A8Q3WKZ7;A0A3B3ITB8;B4E1E0;P17812-2;A0A8Q3WL12;A0A3B3ITH9;A0A3B3ISY3	A0A3B3IRI2;P17812;A0A8Q3WL40;A0A3B3IRQ8;A0A3B3ITF6;A0A8Q3WKZ7;A0A3B3ITB8;B4E1E0;P17812-2	CTP synthase 1;CTP synthase	CTPS1	521
14.218563079834	13.6727409362793	13.8969249725342	13.8312749862671	15.8782186508179	14.2236242294312	12.1015567779541	14.2159118652344	14.3173446655273	12.5602674484253	13.3675508499146	15.2478904724121	12.1870346069336	13.7101554870605	13.6917247772217	13.8934907913208	12.9787244796753	13.0319404602051	13.167839050293	12.9879264831543	16.96262550354	15.2601842880249	13.8598260879517	12.2844047546387	14.0561294555664	15.3547658920288	13.4792747497559	11.8368043899536	0	0				9606	7	6	6	15.9	14.3	14.3	54.272	0	10.784	612480	23	48	A0A3B3IRL5;C9J381;P20839-2;P20839-4;P20839;P20839-3;P20839-7;P20839-5;P20839-6;C9K0R9;C9J029;H7C5T1;H7C511	A0A3B3IRL5;C9J381;P20839-2;P20839-4;P20839;P20839-3;P20839-7;P20839-5;P20839-6;C9K0R9	Inosine-5-monophosphate dehydrogenase;Inosine-5-monophosphate dehydrogenase 1	IMPDH1	524
16.4826984405518	16.3932056427002	13.5361547470093	13.0452976226807	17.9073009490967	16.3984928131104	14.8221225738525	17.0698070526123	17.4034938812256	16.7958869934082	15.7186126708984	17.4346942901611	15.6489477157593	16.7291965484619	14.1588706970215	16.5117530822754	13.8641901016235	15.7726497650146	15.5363988876343	15.5752143859863	17.620491027832	17.6111545562744	16.438985824585	13.4672231674194	16.1659278869629	17.7006969451904	17.5654735565186	12.0641260147095	0	0				9606	3	3	3	12.8	12.8	12.8	29.573	0.0003885	7.044	4123600	11	85	C9J3L8;C9J5W0;A0A3B3IRT8;E9PAL7;C9IZQ1;P43307;P43307-2	C9J3L8;C9J5W0;A0A3B3IRT8;E9PAL7;C9IZQ1;P43307;P43307-2	Translocon-associated protein subunit alpha	SSR1	528
15.1771078109741	16.1517505645752	15.8636779785156	16.5231323242188	17.1149215698242	16.1290607452393	15.216480255127	17.4471797943115	17.1529388427734	15.4888439178467	15.2955179214478	16.9351425170898	16.3769397735596	16.0070705413818	15.6620845794678	17.013671875	17.7098789215088	14.7783851623535	15.8364200592041	15.9072189331055	17.2646255493164	16.6842823028564	17.7542095184326	12.3344554901123	16.0962219238281	16.5839939117432	17.773717880249	12.5198125839233	0	0				9606	5	5	5	28.5	28.5	28.5	23.069	0	11.398	8212900	13	126	A0A3B3IRV5;Q9NRV9;F5GWX2;H0YG71	A0A3B3IRV5;Q9NRV9	Heme-binding protein 1	HEBP1	529
15.6924524307251	16.1784114837646	15.5515279769897	15.455584526062	15.9422855377197	14.7318496704102	14.8827381134033	15.8155336380005	15.6627521514893	14.4382066726685	15.2740144729614	16.3347797393799	13.4127683639526	15.0691137313843	12.467155456543	14.0528230667114	15.5368843078613	15.384952545166	15.6099576950073	13.3360300064087	16.2601852416992	17.1726036071777	15.9112510681152	12.6612930297852	12.6720266342163	16.0186996459961	16.3538875579834	12.611870765686	0	0				9606	8	8	8	12.8	12.8	12.8	61.619	0	18.448	3103200	29	109	A0A3B3IS01;A0A3B3IT01;A0A3B3ISK7;Q6PI48;A0A3B3ITS3;A0A3B3IS54;A0A3B3IT89;A0A3B3ITK9	A0A3B3IS01;A0A3B3IT01;A0A3B3ISK7;Q6PI48;A0A3B3ITS3;A0A3B3IS54	Aspartate--tRNA ligase, mitochondrial	DARS2	531
14.1937532424927	13.7720241546631	14.6321983337402	12.8321800231934	14.8274917602539	13.4656934738159	12.9261150360107	13.6655597686768	14.1687507629395	13.8235664367676	11.9380941390991	13.2145166397095	12.6176023483276	14.5962476730347	13.3351392745972	14.2159118652344	14.0660762786865	12.5633544921875	13.8072996139526	12.7505130767822	14.1716461181641	15.4708814620972	13.6375303268433	11.9838218688965	14.9834394454956	15.2218894958496	14.7672834396362	12.8078184127808	0	0				9606	11	11	11	12.1	12.1	12.1	113.17	0	20.507	562630	52	60	A0A7I2V2P6;A0A3B3ISG5;P14735;A0A7I2V610;A0A7I2V3E3;A0A7I2V2S1;A0A7I2V4Q3;A0A7I2YQV5;A0A7I2V3K9;B3KSB8;P14735-2;A0A7I2YQS6;A0A7I2V612;A0A7I2V373;A0A7I2V4A4;A0A7I2V634	A0A7I2V2P6;A0A3B3ISG5;P14735;A0A7I2V610;A0A7I2V3E3;A0A7I2V2S1;A0A7I2V4Q3;A0A7I2YQV5;A0A7I2V3K9;B3KSB8;P14735-2	Insulin-degrading enzyme	IDE	538
13.5325994491577	15.9918985366821	12.6728448867798	13.0108890533447	15.9219102859497	12.7924852371216	11.934515953064	15.6427564620972	15.3124580383301	13.7069272994995	14.9241628646851	14.901668548584	13.2761697769165	15.9262962341309	12.8325338363647	14.5013399124146	14.0660047531128	12.2596635818481	13.1426019668579	12.6726903915405	17.1770877838135	16.0587310791016	15.1708641052246	12.4431667327881	12.6915473937988	15.8832874298096	15.3397455215454	12.2587966918945	0	0				9606	11	11	11	9.2	9.2	9.2	129.9	0	19.084	1370600	56	99	A0A3B3ISP1;Q92625;A0A8V8TME4;A0A8V8TP68;A0A8V8TMV9;A0A3B3ITU5	A0A3B3ISP1;Q92625;A0A8V8TME4;A0A8V8TP68;A0A8V8TMV9	Ankyrin repeat and SAM domain-containing protein 1A	ANKS1A	539
13.6714487075806	13.3864326477051	20.9314956665039	21.4344081878662	19.8312702178955	20.8655948638916	20.5255432128906	20.5582408905029	20.5752391815186	11.9732284545898	13.0708274841309	21.2928314208984	20.4961910247803	20.0130443572998	20.7537689208984	20.8243865966797	20.7785224914551	12.7616300582886	20.7649841308594	19.6754531860352	20.2146606445313	19.7710933685303	15.3143768310547	19.3018436431885	20.0930042266846	13.4431982040405	21.7844467163086	11.7167644500732	0	0				9606	3	3	3	6	6	6	65.941	0.00062461	5.1149	38864000	23	52	A0A3B3ISS6;Q14956-2;Q14956	A0A3B3ISS6;Q14956-2;Q14956	Transmembrane glycoprotein NMB	GPNMB	542
16.5452518463135	17.379243850708	17.0001983642578	15.1260185241699	18.0914039611816	17.6158313751221	14.730152130127	17.3372554779053	18.3191967010498	17.3595600128174	15.9622631072998	19.2626094818115	15.1426258087158	17.0682315826416	17.0016288757324	17.9885959625244	17.4657096862793	15.9714317321777	17.8758563995361	16.5815544128418	19.425256729126	18.8411350250244	19.8255672454834	16.0605907440186	18.5511608123779	19.197437286377	15.0374183654785	15.176718711853	0	0				9606	58	58	58	16.6	16.6	16.6	485.42	0	122.75	18693000	200	595	A0A3B3ISX9;A0A140T902;P22105-4;P22105;A0A140TA52;P22105-1;A0A140TA41;A0A140TA33;A0A140T9C0;A0A140T8Y3;A0A140T8Z8;A0A140T956;A0A140T9L7;A0A087X0I0;A0A087WWA5;A0A140T923;P22105-2;Q16473	A0A3B3ISX9;A0A140T902;P22105-4;P22105;A0A140TA52;P22105-1;A0A140TA41;A0A140TA33;A0A140T9C0;A0A140T8Y3;A0A140T8Z8;A0A140T956	Tenascin-X	TNXB	545
13.7284688949585	13.9470233917236	13.2180986404419	13.5154247283936	15.60715675354	13.9469175338745	13.3044443130493	10.5348863601685	13.7507648468018	15.3443307876587	14.4655666351318	14.824538230896	13.0815486907959	15.4924478530884	13.0067377090454	15.2985277175903	13.9573745727539	12.2749624252319	13.6634473800659	13.2023229598999	14.1515712738037	16.1182918548584	15.8778829574585	12.0304040908813	15.5686979293823	14.8791046142578	12.8789911270142	12.8369417190552	0	0				9606	7	7	7	21.3	21.3	21.3	43.796	0	11.996	1131200	22	52	E9PC15;A0A3B3ITD0;Q53H12;A0A3B3ISY9;A0A3B3ISZ0;A0A3B3ITX7;E9PG39;A0A3B3IUC9;A0A3B3ITV0;A0A0G2JLG5;A0A3B3IS09	E9PC15;A0A3B3ITD0;Q53H12;A0A3B3ISY9;A0A3B3ISZ0;A0A3B3ITX7;E9PG39	Acylglycerol kinase, mitochondrial	AGK	550
13.2488174438477	13.4727201461792	13.2828130722046	14.3399333953857	17.9894828796387	14.9568748474121	12.0216226577759	15.9300909042358	17.2638931274414	14.0679388046265	15.8310346603394	18.2134742736816	13.449535369873	17.1692790985107	14.7289304733276	15.4703092575073	15.3700399398804	13.1446104049683	15.0389614105225	13.8095674514771	17.2240200042725	18.1129894256592	16.4703578948975	12.5895156860352	15.2115840911865	17.484790802002	18.3195934295654	13.1821384429932	0	0				9606	13	13	13	21.9	21.9	21.9	63.957	0	30.242	7008900	33	158	A0A3B3ITK7;P36871;P36871-2;P36871-3	A0A3B3ITK7;P36871;P36871-2;P36871-3	Phosphoglucomutase-1	PGM1	554
18.3096809387207	18.4931049346924	17.5616016387939	17.3813571929932	19.5315532684326	16.6801662445068	16.6907081604004	17.9503173828125	18.3011302947998	17.4158401489258	17.1930637359619	18.5482273101807	16.8654441833496	18.3311882019043	17.501293182373	17.804988861084	18.0135078430176	17.4543476104736	17.0157413482666	17.5214462280273	17.7163906097412	18.3991184234619	19.0200366973877	15.7544956207275	18.1360607147217	18.1551151275635	18.9437789916992	12.2679080963135	0	0				9606	4	4	4	19.2	19.2	19.2	18.512	0.00047755	9.0124	10836000	5	79	A0A3B3ITT5;P47914;F8WF43;C9IYI4	A0A3B3ITT5;P47914	60S ribosomal protein L29	RPL29	560
16.7644824981689	17.554048538208	18.1850490570068	17.0513362884521	18.2684230804443	16.6778297424316	17.0203075408936	17.7075214385986	17.8378734588623	16.5243282318115	16.7493724822998	17.1159381866455	13.1674871444702	17.9253807067871	17.7795658111572	17.8690032958984	18.2227478027344	17.5316104888916	17.5633907318115	17.1850490570068	18.2092437744141	18.792142868042	17.379581451416	14.8299703598022	17.2462768554688	17.3782272338867	18.5254287719727	11.6925621032715	0	0				9606	6	6	6	65.3	65.3	65.3	8.2786	0	12.697	8041500	4	107	A0A8I5KT86;A0A8I5KSQ4;A0A3B3ITX4;O75964;A0A8I5KSW3;A0A3B3IRW3	A0A8I5KT86;A0A8I5KSQ4;A0A3B3ITX4;O75964;A0A8I5KSW3	ATP synthase subunit g, mitochondrial	ATP5L	564
16.3549900054932	17.3185787200928	16.5441646575928	16.361291885376	18.1315956115723	15.3065242767334	15.0940780639648	16.9899272918701	16.801456451416	16.3636207580566	16.0852851867676	17.7159214019775	16.5779895782471	16.7970275878906	15.7514657974243	17.1663398742676	17.345682144165	15.9618110656738	16.0908145904541	16.8627834320068	17.1671237945557	17.5307712554932	17.7168598175049	14.8839797973633	17.7152519226074	17.1387119293213	17.9506587982178	11.9667119979858	0	0				9606	15	15	15	18.1	18.1	18.1	103.52	0	28.946	10946000	41	205	A0A3B3ITZ9;Q9Y2W1	A0A3B3ITZ9;Q9Y2W1	Thyroid hormone receptor-associated protein 3	THRAP3	565
16.7911891937256	17.8956928253174	14.4561910629272	17.4424095153809	18.0981559753418	12.5494527816772	12.5694532394409	16.7850685119629	12.6296577453613	13.6905279159546	16.5142211914063	18.4024963378906	17.500358581543	17.1071758270264	16.8683395385742	17.6294841766357	14.3903331756592	12.7228307723999	17.4464530944824	17.8721942901611	17.5742969512939	18.575590133667	18.993579864502	12.6868152618408	18.2581062316895	16.6321144104004	18.2382736206055	12.3494787216187	0	0				9606	5	5	5	18	18	18	30.162	0	9.5871	8781600	12	68	A0A3B3IUA2;B1AHD1;P55769;A0A3B3IRU2;A0A3B3ISH1;A0A3B3ISK4	A0A3B3IUA2;B1AHD1;P55769	NHP2-like protein 1;NHP2-like protein 1, N-terminally processed	NHP2L1	569
14.3279590606689	14.3448505401611	13.205472946167	12.925350189209	15.7171945571899	13.7761249542236	12.2963399887085	14.7699928283691	14.8067007064819	14.0918483734131	13.6403579711914	14.0100793838501	12.3822183609009	13.8287830352783	13.3022108078003	11.4510116577148	14.7024974822998	13.3971128463745	12.4771003723145	13.4352798461914	15.0377616882324	15.1661233901978	15.3931894302368	14.2492618560791	14.1337041854858	14.0800676345825	15.2610301971436	11.485671043396	0	0				9606	4	4	4	9.3	9.3	9.3	80.379	0.00044111	8.1145	732590	29	76	Q13144;A0A3B3IUB1;A0A3B3IRP4;A0A3B3ISX3;A0A3B3ISM8;A0A3B3IUF2;A0A3B3ISS1;A0A3B3IS56;A0A3B3ITQ2;A0A3B3ITG6;H7C2X0;C9JRD9;A0A3B3IT53;A0A3B3ISI2;A0A3B3IST9;A0A3B3ITK8;A0A3B3ISV1	Q13144;A0A3B3IUB1;A0A3B3IRP4;A0A3B3ISX3;A0A3B3ISM8;A0A3B3IUF2;A0A3B3ISS1;A0A3B3IS56;A0A3B3ITQ2;A0A3B3ITG6;H7C2X0;C9JRD9;A0A3B3IT53	Translation initiation factor eIF-2B subunit epsilon	EIF2B5	570
16.2473335266113	16.6695499420166	12.5498151779175	15.2996015548706	16.3571224212646	14.2259607315063	13.0702877044678	13.66188621521	14.8385143280029	12.7368927001953	15.1640815734863	15.4475030899048	16.1612110137939	15.0317010879517	16.9350261688232	16.0022430419922	16.8962860107422	13.4065685272217	15.9180011749268	16.5099906921387	15.4322156906128	16.1744956970215	16.3083038330078	15.2985639572144	15.6527328491211	15.1403903961182	18.2190647125244	11.7255096435547	0	0				9606	16	16	16	9.9	9.9	9.9	208.83	0	26.408	2970800	95	147	A0A3B3IUD7;Q14690	A0A3B3IUD7;Q14690	Protein RRP5 homolog	PDCD11	576
13.870174407959	13.7800340652466	13.5678443908691	12.6669139862061	16.2604427337646	13.2939672470093	13.6480627059937	14.0154151916504	14.0020217895508	12.8351421356201	13.4765625	14.7693214416504	14.7350797653198	14.1513338088989	13.1762399673462	15.4920091629028	15.1456537246704	13.083812713623	14.1043529510498	13.320240020752	14.313024520874	15.8926849365234	15.7291164398193	13.0537042617798	15.4369716644287	14.4895973205566	15.6563405990601	11.4303302764893	0	0				9606	3	3	3	23.2	23.2	23.2	11.6	0.00065359	5.5492	911020	4	48	E9PLD3;A0A494BXY3;E9PRG8	E9PLD3;A0A494BXY3;E9PRG8	Uncharacterized protein C11orf98	C11orf98	580
15.9600019454956	16.5348052978516	14.3604974746704	15.6555862426758	17.1516513824463	15.338770866394	14.4286870956421	16.5428199768066	15.6534605026245	15.2852935791016	15.8936100006104	17.5057182312012	14.9457635879517	15.7688045501709	15.8362722396851	16.7970275878906	16.8258781433105	15.8050136566162	15.8367652893066	15.6867189407349	15.764612197876	16.2822380065918	16.616979598999	12.0034408569336	16.1782760620117	15.9240465164185	16.6834602355957	11.260440826416	0	0				9606	7	7	6	2.9	2.9	2.4	286.97	0	13.448	4024400	122	119	E9PEM5;A0A494C1L5;A0A494BZW2;P50851-2;P50851;A0A494C0R9;A0A8V8TM79;A0A8V8TLZ6;A0A8V8TKR0;H0Y9N9;A0A3B3ISK3;A0A3B3IU76;A0A8V8TL26;A0A3B3IS13	E9PEM5;A0A494C1L5;A0A494BZW2;P50851-2;P50851;A0A494C0R9	Lipopolysaccharide-responsive and beige-like anchor protein	LRBA	582
16.2664394378662	16.8915462493896	16.1903076171875	16.2110137939453	16.8335571289063	11.8169612884521	15.4080638885498	15.2762336730957	15.9813222885132	14.6885232925415	14.7457265853882	16.2083492279053	16.1248474121094	15.3533191680908	16.136791229248	15.4877777099609	16.7731399536133	15.866361618042	15.8044080734253	16.1863079071045	15.939510345459	16.8330631256104	16.7965221405029	14.9673166275024	16.0796298980713	15.7253932952881	17.4140243530273	12.2018642425537	0	0				9606	9	9	9	22.6	22.6	22.6	43.247	0	15.352	3122600	22	123	H0Y993;A0A494C028;P35659;H0Y8X0;B4DFG0;P35659-2;D6RDA2;A0A494C198;D6R9L5	H0Y993;A0A494C028;P35659;H0Y8X0;B4DFG0;P35659-2;D6RDA2;A0A494C198	Protein DEK	DEK	585
15.4753847122192	16.1422462463379	17.1997871398926	14.8924007415771	14.8818311691284	13.8671817779541	13.1977233886719	17.1912326812744	15.7401494979858	14.1519680023193	16.1987895965576	16.4889545440674	15.5469846725464	14.8804922103882	14.8048372268677	15.5510768890381	17.0884571075439	14.7213125228882	15.5394620895386	15.0978679656982	15.9510345458984	15.781590461731	15.4269523620605	14.2398223876953	15.9338521957397	15.9332294464111	15.2702951431274	12.330828666687	0	0				9606	15	15	15	7.8	7.8	7.8	203.09	0	31.447	4350200	85	206	A0A494C0G5;O00468-6;O00468-3;A0A087X208;A0A494C1I6;O00468-2;O00468-5;O00468-4;O00468-7;O00468	A0A494C0G5;O00468-6;O00468-3;A0A087X208;A0A494C1I6;O00468-2;O00468-5;O00468-4;O00468-7;O00468	Agrin;Agrin N-terminal 110 kDa subunit;Agrin C-terminal 110 kDa subunit;Agrin C-terminal 90 kDa fragment;Agrin C-terminal 22 kDa fragment	AGRN	592
