LFQ intensity Mel13	LFQ intensity Nev9	LFQ intensity Nev10	LFQ intensity Mel12	LFQ intensity Mel2	LFQ intensity Mel1	LFQ intensity Nev1	LFQ intensity Mel7	LFQ intensity Nev5	LFQ intensity Nev8	LFQ intensity Nev7	LFQ intensity Nev2	LFQ intensity Mel5	LFQ intensity Nev6	LFQ intensity Mel6	LFQ intensity Mel9	LFQ intensity Mel3	LFQ intensity Mel11	LFQ intensity Mel14	LFQ intensity Nev11	LFQ intensity Mel10	LFQ intensity Mel4	LFQ intensity Mel8	LFQ intensity Nev3	LFQ intensity Nev13	LFQ intensity Nev12	LFQ intensity Nev4	LFQ intensity Nev14	Library indices	Majority library index	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
15.9242792129517	18.349100112915	17.6195602416992	16.2812595367432	14.9696111679077	15.2425785064697	19.0339984893799	18.0719547271729	17.6154003143311	18.9786319732666	12.814359664917	13.827654838562	17.4798278808594	16.1990013122559	15.4009456634521	14.4936056137085	14.9943532943726	16.3900337219238	18.0798397064209	17.1501636505127	15.7600440979004	16.8525791168213	15.5032663345337	18.5690402984619	12.8515825271606	16.5012149810791	17.9693870544434	13.3684921264648	0	0				9606	39	39	39	14.8	14.8	14.8	333.2	0	75.999	12352000	148	298	D6RGG3;Q99715-4;Q99715;Q99715-2;H0Y4P7;H0Y5N9;H0Y991	D6RGG3;Q99715-4;Q99715;Q99715-2	Collagen alpha-1(XII) chain	COL12A1	1390
18.3436012268066	17.0535659790039	17.3394317626953	17.6866779327393	18.2267513275146	16.860481262207	16.1238994598389	18.4081878662109	11.8250904083252	16.2164039611816	16.8211517333984	17.6004505157471	18.3734760284424	15.7690372467041	17.5320663452148	17.8144073486328	18.5239753723145	17.2687435150146	17.4539451599121	13.6063632965088	18.1993083953857	17.4322490692139	16.8431606292725	18.3786087036133	12.699481010437	12.9274158477783	17.2761249542236	17.0426006317139	0	0				9606	2	2	2	25.3	25.3	25.3	10.264	0.00060809	4.8113	7195200	5	60	D6RIE3;D6RGV5;H0UI06;P14406;D6R9C3	D6RIE3;D6RGV5;H0UI06;P14406;D6R9C3	Cytochrome c oxidase subunit 7A2, mitochondrial	COX7A2	1391
13.5213117599487	14.8431358337402	14.3421001434326	16.3779392242432	15.4346609115601	13.788106918335	14.4874000549316	16.0743923187256	12.4967527389526	12.8416213989258	12.3964061737061	16.2652130126953	15.1566534042358	14.1875066757202	13.5945520401001	15.9573287963867	16.8612079620361	14.5142822265625	15.1028776168823	13.1075897216797	16.2048187255859	15.0561723709106	13.5988664627075	16.4277057647705	12.4970073699951	13.4418277740479	14.4615020751953	15.0651216506958	0	0				9606	3	3	3	15.7	15.7	15.7	21.943	0.00039417	7.119	1558700	11	54	E5RHF4;Q9P015;E5RIZ4	E5RHF4;Q9P015;E5RIZ4	39S ribosomal protein L15, mitochondrial	MRPL15	1409
13.7792825698853	13.2811222076416	14.0985670089722	16.3013000488281	14.8379726409912	15.2247934341431	12.4653167724609	16.3394145965576	11.4403791427612	12.8537225723267	12.6376152038574	15.3736124038696	15.7357406616211	14.0518884658813	12.8244218826294	16.2705688476563	16.0008354187012	15.4216375350952	15.7460680007935	12.7297697067261	17.3487110137939	15.5591974258423	12.361759185791	16.312032699585	11.8306722640991	13.7002296447754	14.1199865341187	12.7337760925293	0	0				9606	4	4	4	44.9	44.9	44.9	9.9601	0.00045005	8.3264	1392800	7	45	E5RHG8;Q15369-2;Q15369;A0A8I5KYG1;A0A8J9AD82;R4GMY8	E5RHG8;Q15369-2;Q15369;A0A8I5KYG1;A0A8J9AD82;R4GMY8	Transcription elongation factor B polypeptide 1	TCEB1	1410
17.1045169830322	17.0154151916504	17.1078910827637	15.2465181350708	16.6142501831055	15.9938449859619	16.022497177124	17.742546081543	15.5301322937012	16.9408874511719	17.4993476867676	17.5227508544922	16.2415180206299	16.3973731994629	17.4546680450439	16.6288433074951	17.4293899536133	12.6085958480835	17.0166130065918	15.9757137298584	17.4541072845459	17.6739711761475	16.0051860809326	18.3920078277588	12.3917875289917	16.2950344085693	18.0231800079346	16.437442779541	0	0				9606	7	7	5	21.6	21.6	18	37.725	0	13.13	7065800	21	104	E5RHW4;O94905;E5RJ09;O94905-2;O94905-3	E5RHW4;O94905;E5RJ09	Erlin-2	ERLIN2	1411
15.7170066833496	15.0441379547119	13.7498064041138	15.0661315917969	14.8017082214355	14.4024124145508	14.6230812072754	15.9588928222656	13.9837951660156	15.1931791305542	15.5795516967773	16.0226497650146	14.85133934021	14.9837503433228	14.4158735275269	15.2370233535767	16.3958511352539	14.3167057037354	16.010856628418	13.0064868927002	16.0025959014893	15.3291301727295	14.1519680023193	15.7564516067505	11.6091966629028	12.9067211151123	15.592924118042	14.8729152679443	0	0				9606	6	6	5	27.4	27.4	23.4	22.727	0	12.313	1906900	12	83	E5RI56;P63208;E5RJR5;E7ERH2;F8W8N3;P63208-2;E5RGM3	E5RI56;P63208;E5RJR5;E7ERH2;F8W8N3;P63208-2	S-phase kinase-associated protein 1	SKP1	1413
16.1148204803467	17.455150604248	18.0528755187988	16.3013000488281	17.1028785705566	15.7620964050293	16.9666862487793	17.9353713989258	15.4327697753906	16.124080657959	18.1172580718994	18.4278373718262	17.9478645324707	17.901008605957	16.3416919708252	16.3761940002441	17.7529678344727	16.0058441162109	17.2571849822998	16.8387355804443	16.817533493042	15.8144073486328	16.6049156188965	18.1715278625488	11.1613521575928	17.0058002471924	17.9478073120117	17.4209480285645	0	0				9606	9	9	9	20.2	20.2	20.2	51.998	0	17.46	12861000	20	146	E5RIA4;E7ETB3;Q9ULA0-2;Q9ULA0;E7EMB6;B9ZVU2;F8WAN0;E7EPX3;C9JBE1;E5RJ35;C9JRG3;C9J1E2	E5RIA4;E7ETB3;Q9ULA0-2;Q9ULA0;E7EMB6;B9ZVU2;F8WAN0	Aspartyl aminopeptidase	DNPEP	1415
17.4213581085205	16.4887027740479	17.3035850524902	16.853796005249	16.9631900787354	16.2968273162842	15.6143646240234	17.3997459411621	15.6855154037476	16.5277976989746	16.8408279418945	16.8167839050293	17.7266712188721	16.3714694976807	17.1515522003174	17.4696102142334	18.2587966918945	16.8783149719238	17.0862808227539	16.1247272491455	18.6596202850342	17.3319320678711	16.2826366424561	17.692684173584	13.1969232559204	15.5763959884644	16.7358207702637	16.6335353851318	0	0				9606	7	7	7	54.8	54.8	54.8	10.08	0	15.296	11210000	6	170	E5RIW3;E5RJD8;O75347;E5RHG6;O75347-2;E5RIX8	E5RIW3;E5RJD8;O75347;E5RHG6;O75347-2	Tubulin-specific chaperone A	TBCA	1418
17.4843978881836	18.1935443878174	13.275239944458	18.0856075286865	17.6644897460938	17.7713985443115	17.6377849578857	18.003604888916	12.5545778274536	18.3109226226807	13.1153144836426	17.6510944366455	18.1614761352539	13.2567014694214	13.5174236297607	18.231351852417	18.7664909362793	17.1642780303955	18.3550930023193	13.9842567443848	19.0843620300293	18.6496562957764	16.5549030303955	18.4526596069336	12.5314865112305	12.4300203323364	18.0755634307861	17.7275352478027	0	0				9606	6	6	5	28.2	28.2	28.2	16.837	0	14.055	11291000	9	82	P0DP25;P0DP24;P0DP23;E7EMB3;F8WBR5;M0QZ52;G3V479;G3V361;A0A590UJI2;Q96HY3;A0A590UJC0;G3V226	P0DP25;P0DP24;P0DP23;E7EMB3;F8WBR5;M0QZ52;G3V479;G3V361;A0A590UJI2;Q96HY3		CALM2;CALM3;CALM1	1423
15.5531196594238	15.7693214416504	16.228931427002	15.3870077133179	16.3339233398438	15.8306636810303	14.6241674423218	15.8672065734863	14.2274656295776	15.617467880249	15.3139457702637	16.6122341156006	16.5939750671387	15.3612585067749	16.6302661895752	17.5946311950684	17.1269664764404	14.9937343597412	15.4814214706421	15.6572351455688	15.9027051925659	16.8889331817627	14.843430519104	16.5589141845703	11.8309240341187	15.480884552002	17.3830451965332	15.4734201431274	0	0				9606	15	15	15	36.4	36.4	36.4	47.142	0	32.674	4157800	26	169	J3QLD9;E7EMK3;Q14254;K7EKW9	J3QLD9;E7EMK3;Q14254;K7EKW9	Flotillin-2	FLOT2	1425
13.36168384552	19.4266300201416	19.061206817627	14.8769626617432	13.1848621368408	12.621054649353	17.6332511901855	15.5031423568726	16.4052753448486	13.8400897979736	15.9000644683838	18.5513095855713	13.576997756958	19.413631439209	13.1854610443115	12.4660577774048	13.7937612533569	14.6712093353271	14.3518867492676	20.9565258026123	14.8365144729614	13.0684080123901	16.9885959625244	14.6475057601929	11.4323406219482	18.5378398895264	18.1522941589355	18.2627468109131	0	0				9606	8	8	3	16.2	16.2	5.4	66.105	0	19.254	26534000	14	131	P15502-4;P15502-1;P15502-2;E7EN65;P15502-9;P15502;P15502-10;P15502-5;P15502-13;G3V0G6;E7ENM0;E7ETP7;P15502-7;P15502-6;P15502-12;B3KRT8;E7ENW7;E7EWS8	P15502-4;P15502-1;P15502-2;E7EN65;P15502-9;P15502;P15502-10;P15502-5;P15502-13;G3V0G6;E7ENM0;E7ETP7;P15502-7;P15502-6;P15502-12	Elastin	ELN	1428
14.8887910842896	14.1199140548706	15.1553325653076	15.7826652526855	15.3852558135986	15.3275880813599	12.9492053985596	16.4352626800537	12.1944227218628	15.0860118865967	13.1311388015747	16.1328411102295	16.805492401123	14.8166837692261	16.9763412475586	16.0326271057129	16.2040557861328	15.0337238311768	16.4992237091064	14.2933282852173	16.7033367156982	15.9687347412109	14.5747117996216	16.5413837432861	12.053108215332	13.9334840774536	15.9784421920776	13.4854526519775	0	0				9606	11	11	6	30.8	30.8	18.1	42.636	0	20.995	2100900	22	116	E7ENJ6;Q9BXS5;Q9BXS5-2;K7EJL1;K7ER75;K7EPJ8;A0A087WZX7;K7ENA7;K7EQX3;K7EQ90	E7ENJ6;Q9BXS5;Q9BXS5-2;K7EJL1	AP-1 complex subunit mu-1	AP1M1	1429
14.0459852218628	16.3364028930664	16.245943069458	12.5029706954956	14.8580293655396	12.6146936416626	14.7358732223511	14.9571018218994	15.0855550765991	13.5801630020142	16.684009552002	17.0823364257813	14.5307855606079	15.4970407485962	15.5822591781616	13.6036882400513	14.6017818450928	13.2954988479614	15.0577383041382	15.8780031204224	15.951807975769	15.2358274459839	13.5288181304932	16.9517402648926	12.7575407028198	15.7463045120239	17.7211399078369	16.0792560577393	0	0				9606	8	8	8	17.1	17.1	17.1	70.055	0	17.893	3517400	26	79	E7EV99;E7ENY0;P35611-2;P35611-6;P35611;P35611-3;A0A804HL01;P35611-4;H0Y9H2;P35611-5;D6RF25;D6RJE2;H0YFD8;H0YG19;D6RAH3	E7EV99;E7ENY0;P35611-2;P35611-6;P35611;P35611-3;A0A804HL01;P35611-4;H0Y9H2;P35611-5	Alpha-adducin	ADD1	1430
14.3414497375488	13.6838684082031	14.4901914596558	13.1409091949463	10.8088836669922	12.8644189834595	12.3670892715454	12.2650289535522	14.48060131073	13.5225811004639	15.4878396987915	14.1912136077881	12.2343683242798	14.3554201126099	12.2553825378418	13.6698617935181	13.3116064071655	13.6189184188843	12.4365291595459	15.3681650161743	11.8371543884277	13.2934713363647	11.937520980835	14.9039764404297	12.0490646362305	13.3650741577148	14.6625566482544	12.9498949050903	0	0				9606	5	5	5	1.4	1.4	1.4	503.34	0.0006252	5.1404	339410	238	77	E7EP17;Q9NYC9-2;Q9NYC9	E7EP17;Q9NYC9-2;Q9NYC9	Dynein heavy chain 9, axonemal	DNAH9	1431
13.4405450820923	14.9670457839966	15.3901357650757	12.4234828948975	14.4384670257568	13.5711603164673	13.8021125793457	14.6349248886108	12.1389503479004	14.2966299057007	15.3620462417603	12.736400604248	15.8244867324829	15.176212310791	14.049732208252	14.3766002655029	14.7217931747437	14.2981338500977	13.7260055541992	14.7913665771484	13.9754486083984	13.9436006546021	12.2005882263184	15.3540086746216	12.0322895050049	14.4968538284302	15.3184719085693	14.5784320831299	0	0				9606	5	4	4	22	16.8	16.8	29.642	0	9.5522	1035100	18	72	E7EPA1;O60256-3;O60256;C9JDU5;C9JJS3;C9K0K7;C9JDH0;E7EW35;O60256-4;O60256-2;I3L331;I3L164;I3L0S1	E7EPA1;O60256-3;O60256;C9JDU5;C9JJS3;C9K0K7;C9JDH0;E7EW35;O60256-4;O60256-2	Phosphoribosyl pyrophosphate synthase-associated protein 2	PRPSAP2	1433
18.8608436584473	17.3890266418457	18.3082141876221	17.6401176452637	18.1529388427734	17.210765838623	17.5583152770996	19.1724815368652	11.8378219604492	18.2142810821533	18.3972396850586	18.2589797973633	18.6854820251465	17.85178565979	17.5326747894287	13.7928876876831	19.2855701446533	17.4298801422119	18.3711376190186	18.2070999145508	19.1685943603516	18.8823795318604	17.5472106933594	17.8338050842285	13.2108592987061	17.9085922241211	18.0849323272705	17.95339012146	0	0				9606	2	2	2	19.4	19.4	19.4	14.558	0.00060901	4.8125	15808000	6	75	E7EPB3;P50914	E7EPB3;P50914	60S ribosomal protein L14	RPL14	1434
18.0614986419678	17.7570781707764	17.7760982513428	17.4207000732422	17.5520992279053	16.5142517089844	16.9233512878418	18.3556098937988	12.0069227218628	17.1858234405518	17.285005569458	17.9046573638916	17.3279037475586	17.8049259185791	16.8637504577637	17.6175537109375	18.1398105621338	15.8374061584473	17.7962684631348	17.7907428741455	17.9482078552246	16.8174076080322	16.6100730895996	18.7666187286377	12.1917524337769	16.7048225402832	18.233226776123	17.5363998413086	0	0				9606	10	10	10	25.4	25.4	25.4	48.715	0	23.6	11099000	21	155	E7ES33;E7EPK1;Q16181-2;Q16181;A0A024RA87;G3V1Q4;A0A0U1RRH9;A0A0U1RRE1;A0A5F9ZGZ7;A0A0U1RRM2;Q6ZU15	E7ES33;E7EPK1;Q16181-2;Q16181;A0A024RA87;G3V1Q4	Septin-7	SEPT7	1437
17.001407623291	15.1794033050537	12.8245811462402	16.462869644165	15.9350500106812	14.1047620773315	13.6392278671265	16.7256050109863	12.5553894042969	14.2555446624756	13.6136741638184	15.0095663070679	17.3013534545898	14.2399711608887	18.1149730682373	17.3141574859619	16.32497215271	16.7151851654053	15.1584520339966	14.6902704238892	16.6628913879395	16.833927154541	15.9621276855469	16.1663990020752	11.6264896392822	13.9998235702515	15.2430992126465	13.0388078689575	0	0				9606	10	10	9	16.1	16.1	14.5	74.281	0	20.571	3359600	36	110	E7EPM6;P33121-3;P33121;B7Z3Z9;P33121-2;D6RER0;H0Y9U7;H0Y9Z9;D6RG07	E7EPM6;P33121-3;P33121;B7Z3Z9;P33121-2	Long-chain-fatty-acid--CoA ligase 1	ACSL1	1438
15.2521848678589	12.4496383666992	14.6422204971313	15.6567325592041	14.5808477401733	14.0686941146851	12.4921398162842	15.4233455657959	14.2832326889038	16.8948650360107	17.3058128356934	15.6045532226563	15.3454055786133	12.5559740066528	14.7367191314697	14.8317527770996	15.19944190979	14.2360143661499	14.9716329574585	13.6083707809448	15.7791032791138	15.9221429824829	13.9600925445557	15.554708480835	13.1444149017334	13.8295488357544	15.1957569122314	13.6345815658569	0	0				9606	11	11	11	3.9	3.9	3.9	308.77	0	21.698	1366900	100	118	E7EPN9;Q9Y520-6;Q9Y520-4;Q9Y520-5;Q9Y520;Q9Y520-7;Q9Y520-2;Q9Y520-3;H7C5N8;A0A2R8Y424;A0A2R8Y7F4;A0A2R8YET2	E7EPN9;Q9Y520-6;Q9Y520-4;Q9Y520-5;Q9Y520;Q9Y520-7;Q9Y520-2;Q9Y520-3	Protein PRRC2C	PRRC2C	1439
16.4508895874023	15.327657699585	16.6649742126465	16.4612236022949	16.4663467407227	15.7480621337891	16.200496673584	17.4395713806152	12.3979959487915	16.0347347259521	16.9164867401123	16.7213401794434	16.3838386535645	15.8447303771973	14.9195156097412	16.2100620269775	17.7127685546875	15.7881317138672	16.2990646362305	15.6460809707642	14.5154113769531	16.2519264221191	14.9879302978516	17.3579292297363	12.4475612640381	15.1387920379639	17.2308826446533	16.4334716796875	0	0				9606	3	3	3	13.5	13.5	13.5	27.907	0.00040064	7.1968	4542800	14	89	E7EPT4;P19404	E7EPT4;P19404	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	NDUFV2	1441
17.1135997772217	13.8282899856567	16.8972301483154	16.5705528259277	17.4665870666504	16.8047351837158	16.7708187103271	16.5397033691406	12.2510843276978	16.372184753418	17.0852451324463	15.8236904144287	16.5962181091309	16.79296875	13.1473159790039	17.6217803955078	17.1018524169922	16.8481826782227	16.4171772003174	13.0867042541504	17.0117073059082	13.2969799041748	16.7778968811035	13.9545116424561	12.4939231872559	16.0379543304443	16.5577621459961	16.3023529052734	0	0				9606	2	2	1	10.7	10.7	7.7	28.123	0.00083426	4.5365	2837700	8	54	E7EQ64;P07477;H0Y8D1;A0A0J9YYC8;A6XMV9;Q8NHM4;P07478	E7EQ64;P07477;H0Y8D1;A0A0J9YYC8;A6XMV9;Q8NHM4;P07478	Trypsin-1;Alpha-trypsin chain 1;Alpha-trypsin chain 2;Putative trypsin-6;Trypsin-2	PRSS1;PRSS3P2;PRSS2	1444
16.4511623382568	12.822790145874	15.0711269378662	14.7501316070557	15.5491533279419	14.5928077697754	12.3106079101563	15.8133306503296	12.3792304992676	14.0486574172974	14.3654336929321	16.168966293335	16.6920700073242	15.0265235900879	14.4858293533325	15.0557479858398	15.9019041061401	12.9543962478638	15.6659183502197	14.6372470855713	16.4937000274658	16.1135997772217	14.0256586074829	16.3353729248047	13.4392709732056	15.3086948394775	15.5169620513916	14.9721269607544	0	0				9606	18	18	18	13.6	13.6	13.6	145.44	0	35.706	3380600	64	158	S4R3H4;E7EQT4;Q9UKV3;Q9UKV3-5;Q9UKV3-3;Q9UKV3-2;G3V3B0;G3V3T3	S4R3H4;E7EQT4;Q9UKV3;Q9UKV3-5;Q9UKV3-3;Q9UKV3-2	Apoptotic chromatin condensation inducer in the nucleus	ACIN1	1452
16.7045516967773	16.2769603729248	13.9142398834229	16.2095108032227	16.5723304748535	15.1403503417969	15.5881290435791	16.9602508544922	11.8690528869629	16.0631637573242	17.1388111114502	17.2981338500977	16.5762481689453	16.3492469787598	16.4331130981445	16.5462017059326	17.1435031890869	15.6370496749878	16.6202774047852	16.5657711029053	17.5311527252197	16.5405216217041	15.9542875289917	17.30224609375	12.0623464584351	15.6127824783325	17.1070747375488	16.08642578125	0	0				9606	24	24	23	22.9	22.9	21.9	124.07	0	44.293	6245900	54	221	E7ESC6;Q9UIA9;H0YBE1;E5RIW1	E7ESC6;Q9UIA9	Exportin-7	XPO7	1457
14.658992767334	14.9041175842285	13.8804016113281	15.5369148254395	14.163649559021	14.6286735534668	13.5280876159668	15.4108486175537	11.9368848800659	14.0182867050171	14.9281015396118	14.0738067626953	15.5336036682129	15.0026836395264	16.3251304626465	14.2976331710815	14.9984617233276	13.6827535629272	14.9337368011475	14.82972240448	15.0494232177734	14.9043998718262	14.5316247940063	15.7272024154663	12.1054210662842	12.8661422729492	15.5299186706543	14.4954805374146	0	0				9606	5	5	5	4.9	4.9	4.9	134.64	0	10.938	1044600	54	83	E7EU13;Q96P48-7;Q96P48-2;Q96P48-4;Q96P48-1;Q96P48-3;Q96P48;A0A0A0MSJ2;Q96P48-5;H0YGD1;F5GWQ2;F5GWN4;F8WBT0	E7EU13;Q96P48-7;Q96P48-2;Q96P48-4;Q96P48-1;Q96P48-3;Q96P48;A0A0A0MSJ2;Q96P48-5	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1	ARAP1	1468
17.1513538360596	16.1766414642334	16.6048145294189	18.0083198547363	16.7901706695557	14.3676195144653	14.69065284729	17.6545238494873	14.6324272155762	17.0815048217773	16.4387435913086	17.4054908752441	17.9971141815186	15.7311067581177	18.9092960357666	17.3855762481689	17.6700344085693	16.178897857666	16.7552528381348	15.8407039642334	18.0293941497803	16.521110534668	17.0382118225098	19.0683898925781	12.0368432998657	15.0305805206299	17.2090530395508	15.7311334609985	0	0				9606	10	10	10	24.4	24.4	24.4	57.805	0	20.829	8732000	28	142	E7EUC7;A0A7I2YQ74;A0A087WYS1;Q16851-2;Q16851;A0A7I2V4T0;C9JNZ1;A0A7I2V676;C9JWG0;C9JVG3;C9JQU9;F8WDA2;C9JTZ5;C9JUW1;A0A7I2V2Q3	E7EUC7;A0A7I2YQ74;A0A087WYS1;Q16851-2;Q16851	UTP--glucose-1-phosphate uridylyltransferase	UGP2	1469
17.0926952362061	17.0865917205811	17.25146484375	16.5708484649658	15.6340456008911	15.4203224182129	16.4734039306641	16.7906799316406	16.3499546051025	17.8992385864258	18.2066707611084	18.6022281646729	17.6249237060547	16.3347969055176	17.2287254333496	16.8087635040283	16.5670642852783	15.5681047439575	16.5814514160156	17.3154850006104	17.3403015136719	16.9332981109619	15.0906496047974	19.0990028381348	12.6145687103271	17.2345371246338	17.3421268463135	16.4641628265381	0	0				9606	20	20	20	13.7	13.7	13.7	171.64	0	43.46	9476000	69	222	E7EUU4;Q04637-8;Q04637-9;Q04637;A0A7I2Y1C3;E9PGM1;E7EX73;Q04637-7;Q04637-3;Q04637-4;Q04637-5;Q04637-6;C9K073;C9JF13;C9J2Z7;C9J6B6;H7C044;H7C0V6;C9JWH9;A0A6Q8PFB2;C9JHW9;C9JIH5	E7EUU4;Q04637-8;Q04637-9;Q04637;A0A7I2Y1C3;E9PGM1;E7EX73;Q04637-7;Q04637-3;Q04637-4;Q04637-5;Q04637-6	Eukaryotic translation initiation factor 4 gamma 1	EIF4G1	1470
17.5094356536865	17.86399269104	17.9644317626953	17.7839832305908	17.1422061920166	17.1766014099121	16.8811855316162	19.0495834350586	15.524266242981	17.7670078277588	17.7350273132324	18.1808795928955	18.5129871368408	17.7453060150146	17.9443798065186	18.3045215606689	19.3974914550781	17.6998157501221	17.7441234588623	17.8351001739502	18.6247806549072	18.6266002655029	16.247407913208	18.2788944244385	13.8117761611938	17.2336006164551	18.8499240875244	17.8759765625	0	0				9606	35	35	1	15.9	15.9	0.6	245.44	0	71.436	49017000	124	570	E7EVA0;P27816;P27816-6;P27816-2;P27816-4;B5MEG9;A0A0J9YVV8;A0A0J9YW37;H7C456;P27816-7	E7EVA0;P27816;P27816-6;P27816-2;P27816-4;B5MEG9	Microtubule-associated protein;Microtubule-associated protein 4	MAP4	1471
15.5320205688477	14.0455894470215	14.9143848419189	14.8850288391113	14.7831001281738	11.8157978057861	13.4500246047974	16.1381511688232	11.5521965026855	13.3928537368774	13.4828844070435	14.1735992431641	16.1782169342041	13.8986015319824	15.3740882873535	14.7322206497192	15.6666126251221	14.6191310882568	15.3318614959717	14.1282358169556	14.3140239715576	15.2084627151489	12.5318822860718	15.414421081543	12.6538248062134	14.1144742965698	14.8203783035278	13.466420173645	0	0				9606	8	8	8	19.3	19.3	19.3	54.766	0	17.284	1039000	21	73	E7EVX8;Q8WWY3;Q8WWY3-4;E7EU94;E7ESX0;E7EN72;Q8WWY3-3;Q8WWY3-2	E7EVX8;Q8WWY3;Q8WWY3-4	U4/U6 small nuclear ribonucleoprotein Prp31	PRPF31	1475
17.0749359130859	15.2432851791382	15.7390422821045	16.5278434753418	16.7976608276367	15.338005065918	14.5650424957275	16.8958110809326	12.0837335586548	15.7092990875244	15.7287969589233	16.8004455566406	17.2150402069092	15.7506809234619	16.112419128418	15.9719247817993	16.9316844940186	14.9935579299927	16.2334136962891	15.6711263656616	16.910758972168	16.7069816589355	14.5805530548096	17.1582736968994	12.1394481658936	15.0258750915527	16.489236831665	15.5676889419556	0	0				9606	7	7	4	23.5	23.5	13.9	46.665	0	16.241	5684300	21	148	E9PID8;E7EWR4;P33240-2;P33240;A0A0A0MT56	E9PID8;E7EWR4;P33240-2;P33240	Cleavage stimulation factor subunit 2	CSTF2	1480
16.6500415802002	12.692982673645	13.8667449951172	15.5210790634155	16.0144786834717	14.6945209503174	12.766508102417	16.7977886199951	14.2924652099609	15.6250810623169	15.5049743652344	16.9332981109619	13.7858400344849	16.6592712402344	14.8429393768311	13.3745861053467	14.2507734298706	12.1606426239014	16.5764102935791	16.0627841949463	13.8761577606201	16.3165283203125	15.0604848861694	16.792459487915	12.5432786941528	15.965784072876	16.3216648101807	15.6596336364746	0	0				9606	3	3	3	6.1	6.1	6.1	54.576	0.00067137	5.7397	2659500	22	61	E7EX04;E7EW69;B5ME97;Q9P0V9-3;Q9P0V9;Q9P0V9-2;F5GYV2;F5H1F2	E7EX04;E7EW69;B5ME97;Q9P0V9-3;Q9P0V9;Q9P0V9-2	Septin-10	SEPT10	1483
17.0233421325684	15.9996919631958	13.5469369888306	16.7480621337891	16.0600204467773	15.418116569519	14.9740562438965	16.4844932556152	11.1098337173462	15.6769208908081	16.086612701416	15.8098182678223	17.0896987915039	15.5494537353516	17.2418155670166	15.974235534668	17.0238838195801	15.3311967849731	15.9527635574341	15.717622756958	16.9286804199219	16.9271755218506	15.9823474884033	17.0973320007324	11.2549028396606	15.1621942520142	15.6546077728271	15.5080728530884	0	0				9606	15	15	15	24.8	24.8	24.8	69.697	0	30.11	6116400	27	169	E7EX17;P23588;P23588-2;F8VX11;F8W0K0;F8VYE9;F8VSC7;F8VP89;F8VRU1	E7EX17;P23588;P23588-2;F8VX11	Eukaryotic translation initiation factor 4B	EIF4B	1484
17.7460289001465	17.2289123535156	17.4112949371338	17.5604076385498	16.74294090271	16.9169521331787	14.929027557373	18.6968994140625	16.3380393981934	17.1756267547607	16.6830501556396	18.5467205047607	18.7874298095703	16.0626583099365	18.1370105743408	18.3045215606689	18.1721630096436	17.9126319885254	18.5128326416016	16.8347911834717	18.6852760314941	17.1473846435547	16.6350936889648	19.2637100219727	12.6762590408325	16.6529846191406	17.965784072876	16.6306934356689	0	0				9606	21	21	21	36.4	36.4	36.4	61.705	0	47.77	28767000	23	353	E9PGZ1;E7EX44;Q05682-5;Q05682-3;Q05682-4;Q05682-6;Q05682-2;Q05682;C9J813;A0A6Q8PGI1;C9JEK3;C9JE79;F8WE61	E9PGZ1;E7EX44;Q05682-5;Q05682-3;Q05682-4;Q05682-6;Q05682-2;Q05682;C9J813	Caldesmon	CALD1	1485
15.721339225769	12.8993949890137	13.937292098999	14.7271223068237	13.9445295333862	12.3090705871582	12.1107749938965	14.9982814788818	13.4164018630981	13.1251230239868	14.3073434829712	14.0201988220215	15.6646976470947	13.1328773498535	15.3053846359253	14.3677558898926	15.1273498535156	13.8916883468628	14.5302238464355	13.4461784362793	15.2119646072388	15.2233610153198	12.3498764038086	16.0181789398193	13.0087280273438	13.5815153121948	13.7689075469971	12.1368951797485	0	0				9606	5	5	5	10.3	10.3	10.3	79.578	0.00048614	9.222	1046800	26	81	E9PAU2;A0A087WZ13;Q8IY67-2;K7EKR9;Q8IY67-3;Q8IY67	E9PAU2;A0A087WZ13;Q8IY67-2	Ribonucleoprotein PTB-binding 1	RAVER1	1489
